,PO_dominant_topic,PO_tag_accounts,Impressions
2562,Life_Happiness,@nataliafuentesmakeupartist,1.568855316676351
2563,Life_Happiness,@yeguadalagloria,1.568855316676351
2574,Life_Happiness,@fashionnova,5.402220973369679
2580,Life_Happiness,@mr,0.6275812740822777
2594,Life_Happiness,@plantpoweredsoul,6.682853509076193
2613,Life_Happiness,@danielwleeb,10.386965376782078
2614,Life_Happiness,@powershotsau,10.386965376782078
2619,Life_Happiness,@floyds99lexington,3.2098765432098766
2620,Life_Happiness,@organic_pharmer,1.1796303122860603
2647,Life_Happiness,@popmatters,6.09490639965172
2670,Life_Happiness,@cocacola_br,1.1168701326036623
2671,Life_Happiness,@khappykombucha,1.1168701326036623
2672,Life_Happiness,@ikrinka_art_Равновесие,38.51851851851852
2673,Life_Happiness,@tatiana_m_28Тарелка,38.51851851851852
2766,Life_Happiness,@blackcombsnow,8.092485549132949
2767,Life_Happiness,@heyitslanilynn,12.130025662959795
2768,Life_Happiness,@tarabaker1973,12.130025662959795
2771,Life_Happiness,@andyshepardweddings,15.244487056567593
2772,Life_Happiness,@rickpino,0.7369742219933705
2773,Life_Happiness,@rlpino,0.7369742219933705
2775,Life_Happiness,@cdmnailbar,15.753029428736296
2776,Life_Happiness,@kinrosshouse,13.293051359516616
2777,Life_Happiness,@miss,3.5199076745527984
2779,Life_Happiness,@sergio_berger,0.44620828906063165
2780,Life_Happiness,@andrescarretero_,0.44620828906063165
2781,Life_Happiness,@ernestomathies,0.44620828906063165
2782,Life_Happiness,@peter,3.5744297719087634
2783,Life_Happiness,@tgifridays_mx,1.8835616438356164
2791,Life_Happiness,@boulangeriebo,8.96358543417367
2792,Life_Happiness,@paris,8.96358543417367
2793,Life_Happiness,@foodie,8.96358543417367
2794,Life_Happiness,@lefooding,8.96358543417367
2795,Life_Happiness,@foudepatisserie,8.96358543417367
2796,Life_Happiness,@kerryserody,1.079136690647482
2814,Life_Happiness,@teamsky,13.109175709118599
2816,Life_Happiness,@yabioburger,12.569832402234637
2817,Life_Happiness,@adunlap92,11.273080660835763
2833,Life_Happiness,@age3,6.091370558375634
2842,Life_Happiness,@thehughjackman,1.571629087238206
2843,Life_Happiness,@mary_birykova,78.54077253218884
2844,Life_Happiness,@katerinaostanina,78.54077253218884
2846,Life_Happiness,@fattyaddyy,0.2822400451584072
2847,Life_Happiness,@sharon,1.7265193370165746
2848,Life_Happiness,@popbar,1.2801888505538406
2849,Life_Happiness,@thirstyoc,1.2801888505538406
2861,Life_Happiness,@kjp,6.484641638225256
2864,Life_Happiness,@starbucks_curacao,2.55863539445629
